url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country / Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ShinSung-Biopharm-Inc-/1S00PDQTV?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Yunju Kang,Deputy General Manager,"F3-2 Venture 2 plant, 641-22, Saimdang-ro, Gangneung-si, Gangwon-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sigolkim-Co-Ltd-/1S00PDRWL?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Taeyoun Kim,,"20, Munhwa 11-gil, Jincheon-eup, Jincheon-gun, Chungcheongbuk-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Skinny-Meal/1S00PD6V9?fairCode=foodexpopro&locale=en,,Brunei Darussalam View details Factories & Facilities,,,,,,,Miss FARAH SULIMIN,,,Brunei Darussalam
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Star-Herb-Pharma-Co-Ltd/1S00P4EJ1?fairCode=foodexpopro&locale=en,,Thailand,,,,,,,Sasima Arjsongkram,Managing Director,"555/59 M.2 T.Don Kai Dee, A.Krathum Baen , Samut Sakhon, Thailand 74110",Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Taurean-Bakeshop-Shop-Cafe/1S00PDN5Y?fairCode=foodexpopro&locale=en,,Brunei Darussalam,,Food,,,,,Poh Tsang,Managing Director,"Unit 11 Bangunan Majid Mohd, Spg 235-7, Jalan Pasar Baru, Brunei",Brunei Darussalam
https://sourcing.hktdc.com/en/Supplier-Store/Profile/True-Delicious-Corporation/1S00ORBYV?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Chanhee Yun,,"14F 1402, Daerim Acrotel, 30Gil-13, Eonju-ro, Gangnam-gu,Seoul, Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/UNIONE-CO-LTD-/1S00OCI8U?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Mr Jung Youn Jae,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WandoAbalone-Co-Ltd-/1S00PD5OV?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Mrs CHAYOON KIM,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WANNAVEE/1S00PCS08?fairCode=foodexpopro&locale=en,,Thailand View details Factories & Facilities,,,,,,,Miss Veena Thesana,,,Thailand
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Winfood-Co-Ltd/1S00PD8PP?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Miss Rani Zhang,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wooyoungfood/1S00PDS15?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Chungky Lee,,"519-9, Jicheon-ro, Jicheon-myeon, Chilgok-gun, Gyeongsangbuk, Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yeolmaenamu-Agricultural-Corporation-Co-Ltd-/1S00PD8CS?fairCode=foodexpopro&locale=en,,"Korea, Republic Of View details Factories & Facilities",,,,,,,Mr SEUNG CHEOL OH,,,"Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yesodam-Co-Ltd-/1S00PDRSX?fairCode=foodexpopro&locale=en,,"Korea, Republic Of",,,,,,,Yee Jin,,"200, Oksansandan4-ro, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, Republic of Korea","Korea, Republic Of"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CHGT-CO-LTD-/1S00PE2KA?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Ms Jing Li,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Four-Cat-Industrial-Co-Ltd-/1S00PDSUQ?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Yijian He,Overseas Directer,"3 Floors, 4 Floors, 5 Floors, Building 2, G Area,New Book Pione, Kunming City, Yunnan Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Ginger-Care-Co-Ltd-/1S00PDSTT?fairCode=foodexpopro&locale=en,,Chinese Mainland,,"Beverages, Health Care & Medical Supplies",,,,,Zelei Fan,,"Room 501, Workshop 5, Phase 1, China-ASEAN Bonded Trade Industry, Kunming City, Yunnan Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Hengtong-Cold-Chain-International-Supply-Chain-Management-Co-Ltd-/1S00PE2Z1?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Zongshou Yang,,"3rd Floor, Block A, Office Building, Building 8, Runcheng, Kunming, Yunnan, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Mingyang-Tianxia-Green-Food-Co-Ltd-/1S00PDSVN?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Zang Qinwei,,"Floor 6, Building C9, Zhonghao Xince Industrial City, Luyang, Kunming City, Yunnan Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Skyline-Coffee-Co-Ltd-/1S00PDPP8?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Vivian Wang,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-TAETEA-Group-Co-Ltd-/1S00PDOYI?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,lujie jin,Chief Operating Officer,"12F, Donghang Investment Building, No. 219 Chun Cheng Road, Kuming, Yunnan, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Tianwaitian-Natural-Beverage-Co-Ltd-/1S00PDZ1Y?fairCode=foodexpopro&locale=en,,Chinese Mainland View details Factories & Facilities,,,,,,,Ms Junwen Tian,,,Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Wasabi-Biotechnology-Co-Ltd-/1S00OFMKQ?fairCode=foodexpopro&locale=en,"Distributor, Exporter, Wholesaler","Kunming, Yunnan, Chinese Mainland",,Food,,,,,Mr Sean Wang,,"No. 285 2nd Floor Ziyunqingniao Building 14, No.39 Shuntong Avenue, Shuntong Community, Ala Str Kunming Economic Development Zone, Kunming Area, China (Yunnan) Pilot Free Trade Zone",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yunnan-Yuanshui-Qingyou-Trading-Co-Ltd-/1S00PEET7?fairCode=foodexpopro&locale=en,,Chinese Mainland,,,,,,,Ms Cai Yatong,,,Chinese Mainland
